"class","aa_000","ab_000","ac_000","ad_000","ae_000","af_000","ag_000","ag_001","ag_002","ag_003","ag_004","ag_005","ag_006","ag_007","ag_008","ag_009","ah_000","ai_000","aj_000","ak_000","al_000","am_0","an_000","ao_000","ap_000","aq_000","ar_000","as_000","at_000","au_000","av_000","ax_000","ay_000","ay_001","ay_002","ay_003","ay_004","ay_005","ay_006","ay_007","ay_008","ay_009","az_000","az_001","az_002","az_003","az_004","az_005","az_006","az_007","az_008","az_009","ba_000","ba_001","ba_002","ba_003","ba_004","ba_005","ba_006","ba_007","ba_008","ba_009","bb_000","bc_000","bd_000","be_000","bf_000","bg_000","bh_000","bi_000","bj_000","bk_000","bl_000","bm_000","bn_000","bo_000","bp_000","bq_000","br_000","bs_000","bt_000","bu_000","bv_000","bx_000","by_000","bz_000","ca_000","cb_000","cc_000","cd_000","ce_000","cf_000","cg_000","ch_000","ci_000","cj_000","ck_000","cl_000","cm_000","cn_000","cn_001","cn_002","cn_003","cn_004","cn_005","cn_006","cn_007","cn_008","cn_009","co_000","cp_000","cq_000","cr_000","cs_000","cs_001","cs_002","cs_003","cs_004","cs_005","cs_006","cs_007","cs_008","cs_009","ct_000","cu_000","cv_000","cx_000","cy_000","cz_000","da_000","db_000","dc_000","dd_000","de_000","df_000","dg_000","dh_000","di_000","dj_000","dk_000","dl_000","dm_000","dn_000","do_000","dp_000","dq_000","dr_000","ds_000","dt_000","du_000","dv_000","dx_000","dy_000","dz_000","ea_000","eb_000","ec_00","ed_000","ee_000","ee_001","ee_002","ee_003","ee_004","ee_005","ee_006","ee_007","ee_008","ee_009","ef_000","eg_000"
"neg",38722,na,354,338,0,0,0,0,0,0,128,207382,1585746,689836,31756,880,1072152,0,0,0,0,0,2352470,2167402,258888,147214,0,0,0,0,872,164,0,0,0,0,0,53638,1057024,1177106,227960,0,1254,312,478,29648,1670494,813474,68,0,0,0,759122,619190,226032,171538,140412,114394,143438,341602,0,0,2611802,40,392,786,6,1072152,19492,133620,124690,96180,130240,na,na,na,na,na,na,27900,38722.5,2611802,2611802,2597682,18407,16510,16944,188000,2515728,1209600,72432,6,82,0,2189124.48,0,324751.68,0,0,0,0,0,13080,623944,1510054,350088,15528,2960,74,648,652,2611802,na,3570,466,24684,212094,103650,1466766,686856,17558,84,0,442,586,2056764,78944,0,18406,0,0,2212678,1972,208,0,0,0,0,0,0,0,0,11098,28292,5090,0,0,64356,11384,322200,136950,0,0,0,0,411540,801.06,1002,341548,445688,338192,157002,324326,339784,250536,136876,167688,14088,0,0
"neg",210508,na,na,na,na,na,0,0,0,65878,1027968,8671912,4418660,194370,284,0,5241932,0,0,na,41012,65926,12809658,11899464,3168492,737074,na,0,0,0,na,na,0,0,0,0,0,1818180,9112838,3419392,28662,0,23388,25816,29466,44878,2020234,12227962,7328,0,0,0,6587476,2769544,1704852,1197412,865220,667010,502782,84736,40,0,16023766,na,na,na,na,5241932,121614,2024436,1136452,231080,245260,233820,217360,237540,264140,230440,266460,42440,210508.63,16023766,16023766,na,66875,na,na,246380,na,1209600,na,na,na,na,13362776.64,0,1002506.88,na,na,0,4190,345236,5882676,6216306,1706418,178628,40178,5434,6,na,na,16023766,na,19018,3716,266192,578470,1291932,11164618,1042890,12228,8,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,65094,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1102002,3093772,2458506,1567974,3972300,1471718,445686,147568,118370,1176,na,na
"neg",41078,na,0,na,0,0,0,0,0,0,14496,511278,1232538,700778,23060,470,1157456,0,0,0,0,0,2271870,2099394,271590,143780,0,0,0,0,0,0,0,0,0,0,0,0,777756,1341902,362962,0,3190,1392,1000,1222,2238,2473212,362,4,0,0,706756,782976,285666,205000,145362,130050,184042,42768,0,0,2543932,14,14,30,510,1157456,25790,138066,132758,110680,146800,na,na,na,na,na,na,9920,41077.88,2543932,2543932,2551512,14010,26434,10198,120200,2482620,1209600,0,na,na,na,2214256.32,0,264293.76,0,122,0,0,0,246370,816440,1143194,260726,12898,2862,130,na,0,2543932,na,4920,392,91684,202364,142582,1829056,201738,9608,276,0,na,na,na,na,na,na,na,na,na,1924,80,0,0,0,0,0,0,0,0,11834,22540,5714,0,0,74122,10976,6116640,676776,0,0,0,0,1077890,819.04,956,280470,378456,214436,113932,360310,550932,413674,98952,70112,1346,0,0
"neg",1474,na,2130706432,88,0,0,0,0,0,0,22256,68810,35456,642,0,0,49986,0,0,0,1668,2090,122522,108890,27998,8010,0,0,0,0,56,26,0,0,0,0,0,0,61882,4698,60584,0,328,122,202,1886,12830,111642,154,0,0,0,57912,53514,11322,3648,608,104,50,6,0,0,152272,0,318,78,2,49986,1610,13332,14448,na,na,na,na,na,na,na,na,27140,1473.02,152272,152272,151628,344,774,14712,151220,127164,1209600,5148,2,22,0,98127.36,0,28780.8,0,0,0,0,12006,50454,52642,10748,1136,178,0,0,8,14,152272,na,566,58,180,10964,5846,40044,63638,5744,124,0,192,94,99434,47584,0,226,0,44,100406,256,68,0,0,0,0,0,0,0,0,1058,160,158,0,0,2986,650,625300,69008,0,0,0,0,325460,178.32,198,31230,28876,9026,7372,32960,17010,400,194,96,0,0,0
"neg",5086,na,22,8,0,0,0,0,0,0,118,20416,212768,86226,2492,0,159592,0,0,0,0,0,302240,270640,48786,23998,0,0,0,0,44,24,0,0,0,0,0,20006,217528,64250,20236,0,392,178,110,2140,210782,108416,2,0,0,0,139616,56284,23396,17756,15576,14304,17910,37170,8,0,351118,52,78,52,0,159592,4368,28380,19980,na,na,na,na,na,na,na,na,47940,5086.53,351118,351118,352260,2106,1058,34630,350280,322020,1209600,7922,0,24,0,289066.56,0,32692.8,0,0,0,0,0,78,75566,185878,58022,2044,394,38,2,6,351118,na,536,70,2444,15846,9776,157098,131698,4468,84,0,38,198,263646,23858,56,108,0,0,291444,226,24,0,0,0,0,0,0,0,0,2274,4122,866,0,0,9478,1514,83660,11060,0,0,0,0,0,176.5,162,35268,52122,46194,21898,52948,63820,25982,11586,12084,118,0,0
"neg",55260,na,2130706432,420,0,0,0,0,0,0,34106,1369000,1706650,48892,4,0,1427728,0,0,0,796,1780,2859558,2553994,408032,280662,0,0,0,0,340,982,0,0,0,0,0,8534,1376294,1387164,386660,0,780,128,178,470,39496,3116614,986,0,0,0,862660,999438,389886,269366,208896,231748,196658,0,0,0,3268476,0,368,150,4,1427728,42394,257616,149182,146440,146720,na,na,na,na,na,na,112080,55260.27,3268476,3268476,3271910,18300,2504,83278,846280,3158652,1209600,104594,2,50,0,2907338.88,0,249983.04,0,248,0,0,5310,288038,1880322,930250,45220,6882,2404,226,314,322,3268476,na,2030,322,116614,122792,92282,2235440,582648,6416,108,0,344,1664,2871810,25412,0,6800,0,8,2925086,1300,180,0,0,0,0,0,0,0,0,19660,42830,20470,0,0,89210,23712,7351660,750382,0,0,0,0,0,595.12,636,265418,414352,427444,224242,400616,324736,379992,576194,143478,2180,0,0
"neg",2252,na,28,28,0,0,0,0,0,0,208,30852,92734,19310,0,0,55100,0,0,0,0,0,134180,116276,36054,11506,0,0,0,0,12,4,0,0,0,0,0,6868,116264,6246,13722,0,236,58,90,138,53948,86752,1878,0,0,0,56384,59928,16308,8120,1956,302,92,10,0,0,170316,10,22,230,0,55100,1764,23508,12406,na,na,na,na,na,na,na,na,35360,2251.04,170316,170316,171308,506,0,16604,169420,143120,1209600,4074,2,4,0,125152.32,0,17727.36,0,0,0,0,0,5152,83440,49640,4148,674,46,0,0,6,170316,na,446,56,1766,5796,4336,63160,65370,2136,34,0,40,44,126406,68120,0,6,0,10,127012,220,30,0,0,0,0,0,0,0,0,1088,522,372,0,0,2246,594,702540,70224,0,0,0,0,1073720,171.1,154,19528,21282,11284,5272,10402,73596,1700,38,0,0,0,0
"neg",10,0,12,12,0,2,0,0,0,0,4400,2468,978,0,0,0,2352,0,274,0,506,1052,19740,17422,17524,596,0,0,0,0,10,62,0,0,0,0,0,0,0,2878,4968,0,64,16,18,832,180,1770,4966,0,0,0,6722,256,74,40,46,140,24,430,24,90,37798,0,0,6,0,2352,160,15568,1936,na,na,na,na,na,na,na,na,17320,9.51,37798,37798,40414,35,0,3664,37580,7892,1209600,266,2,2,0,1786.56,0,5085.12,2,24,0,0,4056,1692,1286,812,0,0,0,0,4,4,37798,0,1026,10,14,18,474,5714,580,10,0,0,16,134,1970,114,0,4,0,0,2054,44,94,0,0,0,0,0,0,0,0,192,0,0,334,40,46,12,7040,718,16570,10,0,0,0,100.3,50,6216,1514,42,10,24,14,14,12,0,0,0,2
"neg",2112,0,10,10,0,0,0,0,0,0,2652,83564,41876,728,0,0,60146,0,0,0,0,0,121164,107714,27888,7168,0,0,0,0,26,272,0,0,0,0,0,0,0,38486,90334,0,1342,8,32,28,42,1914,125440,14,0,0,43338,44164,28902,6772,2162,1844,842,576,200,20,149130,26,16,592,0,60146,1140,15732,11662,na,na,na,na,na,na,na,na,27060,2111.73,149130,149130,145890,463,0,14372,148360,129042,1209600,2784,0,14,0,107658.24,0,20096.64,0,16,0,0,0,15084,29304,59860,24376,184,12,0,10,14,149130,0,1528,52,88,6102,5214,42036,71376,2424,0,0,18,684,109362,50160,0,4,0,0,109372,236,236,0,0,0,0,0,0,0,0,856,116,30,0,0,1774,388,420,40,0,0,0,0,1111740,304.24,162,22758,17114,7560,3352,8518,7508,5300,56682,28,0,0,0
"neg",980,0,6,6,0,0,0,0,0,852,51040,2854,1956,0,0,0,25052,0,0,0,3510,6514,50508,47782,19702,2184,0,0,0,0,8,2,0,0,0,0,0,0,0,43984,12718,0,304,28,34,1170,532,51610,2164,860,0,0,16860,9390,13962,8858,3108,2190,1034,558,308,434,73762,2,0,4,0,25052,438,14266,5196,na,na,na,na,na,na,na,na,19360,980.87,73762,73762,73850,245,0,7114,73240,56782,1209600,960,2,4,0,46467.84,0,8595.84,0,24,0,0,11208,5984,23148,14890,1472,0,0,0,4,18,73762,0,1884,36,54,1364,478,37210,15326,350,0,0,8,2,47196,25136,0,16,0,0,47196,98,136,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,273.22,92,10648,5370,1970,1204,2830,2574,3028,29040,38,0,0,0
"neg",50792,na,156,138,0,0,0,0,0,0,594,313790,2543112,881464,21436,0,1643212,0,0,0,0,0,3430344,3026542,582578,341214,0,0,0,0,524,170,0,0,0,0,0,116204,2154928,1192244,297020,0,3164,818,2704,252668,2762872,727242,10928,0,0,0,1310614,808440,356880,334858,411562,435774,102268,0,0,0,4013500,0,598,1424,30,1643212,46544,359226,222470,171200,176680,176360,na,na,na,na,na,52360,50791.78,4013500,4013500,4016066,22993,6844,34490,377180,3760396,1209600,136420,2,94,0,3203176.32,0,553099.2,0,0,0,0,0,71614,922666,1937516,760672,60314,6754,860,46,82,4013500,na,5660,552,125626,318560,235000,2483654,574306,16886,142,10,200,548,3079580,101900,0,6056,0,30,3237478,2652,384,0,0,0,0,0,0,0,0,24004,43466,9100,0,0,144806,21986,434560,70742,0,0,0,0,964480,1217.76,1338,581294,857032,554218,276508,571042,496978,256718,76502,89606,498,0,0
"neg",31786,na,2130706432,430,0,0,0,0,0,0,9772,186948,1563236,940134,143556,10618,1316040,194642,0,0,0,0,2101862,1479792,1208076,557202,0,0,416,0,1536,292,0,0,0,0,0,12436,910034,660002,1271792,0,3024,2936,9964,18438,188340,2630520,1042,0,0,0,1173706,566156,185926,144746,105722,87726,127880,462116,286,0,3310456,28,386,504,60,1316040,52062,522016,676768,469680,362100,na,na,na,na,na,na,368660,31785.32,3310456,3310456,3289542,19068,1686,84046,884720,2854264,1209600,83364,2,74,0,2013234.24,0,839378.88,18,582,0,0,1120,53038,521984,1572530,651964,48346,4770,512,1596,1874,3310456,na,3666,458,128530,544928,178578,1585532,399814,12596,162,0,598,890,2046990,113026,0,2,0,12,2050440,2008,154,0,0,0,0,0,0,0,0,38310,21576,9884,0,0,46630,8530,5975740,610234,2345224,1206,0,0,3067960,1051.7,1082,858184,529356,347192,180280,371716,307626,172094,64422,23384,10,0,0
"neg",80214,na,2130706432,258,0,0,0,0,0,0,7914,774048,3286104,973260,56390,6582,2330100,0,0,0,0,0,4672946,4147120,813184,409912,0,0,0,0,558,174,0,0,0,0,0,63184,2143428,2503404,394282,0,4974,1564,1934,2604,228392,4864526,304,0,0,0,1450012,1249490,464922,353292,288078,285918,934618,77968,0,0,5487320,382,916,540,8,2330100,57140,463078,348500,212000,168660,141480,149460,na,na,na,na,130220,80214.79,5487320,5487320,5415782,36508,2734,56558,636140,5104298,1209600,183500,2,94,0,4580435.52,0,518158.08,0,732,0,0,0,146194,1511858,2539810,831404,66692,7708,632,338,342,5487320,na,10222,1018,112760,252038,183540,3196742,1302250,45492,236,0,468,428,4539466,101804,0,14888,0,10,4611974,4528,332,0,0,0,0,0,0,0,0,36908,78274,30702,0,0,157618,26600,13844660,1397948,0,0,0,0,1070830,2295.18,2726,550442,937318,850686,400260,693552,536068,385292,262220,466094,22366,0,0
"neg",169376,na,na,na,na,na,0,0,144,415256,3466646,4892840,2255628,139276,2762,0,4152624,0,34,na,362866,607492,8376584,7617118,3267506,970678,na,0,0,0,na,na,0,0,0,0,0,0,0,479160,10693392,0,70652,37758,57024,91772,8238792,2676554,0,0,0,0,2314206,4398230,2448942,908444,411630,226352,157378,163986,85408,57976,12011288,na,na,na,na,4152624,157964,1308056,1949416,362980,331500,308160,331100,301220,311820,251920,268180,292360,169375.06,12011288,12011288,na,47861,na,na,1083920,na,1209600,na,na,na,na,9574049.28,0,1586568.96,na,na,0,49614,945718,1626606,4122012,3723626,643596,56420,4950,10,na,na,12011288,na,18828,3262,802444,914472,525412,7795670,1043682,68770,12,0,524,1090,8569594,4087340,0,6068,0,0,8851352,na,na,na,na,na,na,na,na,na,na,82256,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1736396,2308710,911708,281864,530068,694910,4664690,39602,4604,0,na,na
"neg",382,0,48,46,0,0,0,0,0,13686,34962,16336,3428,0,0,0,19336,0,0,0,10470,16828,61126,53722,38194,6904,2,0,0,0,90,52,0,0,0,0,0,0,0,37160,31252,0,272,14,62,718,732,11748,36458,17266,1142,0,55190,8202,2074,1042,484,438,208,552,160,62,109938,16,12,94,2,19336,948,19076,18834,na,na,na,na,na,na,na,na,37160,381.09,109938,109938,108584,213,0,10380,108780,68588,1209600,2504,2,20,0,30304.32,3783.36,33509.76,6,52,0,11424,32774,15104,8244,840,26,0,0,0,2,8,109938,0,1268,42,468,3866,13362,45606,3794,6,0,0,86,44,33862,6518,0,126,0,0,34302,544,562,110,3874,0,0,0,0,0,0,1170,0,0,11940,2642,288,232,156880,15706,72222,48,0,0,0,241.76,180,39482,12374,3108,1204,5116,5756,408,964,0,0,0,0
"neg",10,na,26,na,0,0,0,0,0,0,736,2724,2046,0,0,0,1900,0,0,0,82,264,5052,2940,5706,236,0,0,0,0,14,42,0,0,0,0,0,0,0,0,5506,0,984,12,10,6,16,4478,0,0,0,0,4188,450,130,144,18,10,74,416,76,0,10870,0,4,0,2,1900,140,3756,1926,na,na,na,na,na,na,na,na,5540,10.55,10870,10870,13416,24,0,966,10680,5506,1209600,0,na,na,na,1548.48,0,2971.2,na,na,0,0,554,3048,1006,898,0,0,0,0,na,0,10870,na,970,8,22,78,108,3814,506,0,0,0,na,na,na,na,na,na,na,na,na,32,34,0,0,0,0,0,0,0,0,158,0,0,1220,256,68,16,3860,384,7460,0,0,0,0,na,na,4018,1132,254,44,48,10,0,0,0,0,0,0
"neg",2084,na,94,76,0,0,0,0,0,0,142,48796,86588,0,0,0,58844,0,0,0,0,0,127290,114750,24272,8900,0,0,0,0,166,124,0,0,0,0,0,9796,104438,6752,14540,0,126,36,46,118,50062,84754,384,0,0,0,63232,41076,17176,7614,4378,1516,526,8,0,0,151596,0,440,24,0,58844,1580,14832,9404,na,na,na,na,na,na,na,na,23860,2083.17,151596,151596,158418,401,52,14872,151180,135526,1209600,3826,0,14,0,122786.88,0,12560.64,0,0,0,0,0,326,88394,44158,1788,674,186,0,0,4,151596,na,242,40,72,1784,10120,63174,58152,1942,0,0,152,540,121604,44832,0,192,0,68,123620,160,134,0,0,0,0,0,0,0,0,786,684,206,0,0,3952,678,10600,1146,0,0,0,0,1083220,83.26,98,14464,21920,11972,11772,28548,46362,474,14,0,0,0,0
"neg",39090,na,292,246,0,0,0,0,0,0,726,314702,2061032,361068,2346,0,1221652,0,0,0,0,0,2393238,1983482,507056,337338,0,0,0,0,640,176,0,0,0,0,0,0,1142902,1339058,257914,0,3860,1202,1670,23646,2020658,688656,182,0,0,0,1093062,608220,230110,193812,201364,308676,104630,0,0,0,2900922,0,1448,1812,2,1221652,40488,260804,245152,225680,212560,na,na,na,na,na,na,62360,39090.21,2900922,2900922,2892702,16269,40072,43160,473800,2739874,1209600,84654,0,136,0,2364398.4,0,371398.08,0,0,0,0,0,27014,889952,1522702,277304,16868,5246,788,872,880,2900922,na,6232,644,23982,220812,104612,1020656,1337278,25436,222,0,488,586,1717006,112720,58,3076,0,0,2407306,2246,204,0,0,0,0,0,0,0,0,23294,28884,5272,0,0,71772,16752,809000,338162,0,0,0,0,1169260,1305.58,1398,398734,573936,370078,185854,410128,332542,219852,114078,131888,2784,0,0
"neg",7104,na,82,78,0,0,0,0,0,0,348,43252,315476,192392,22988,0,244490,0,0,0,0,0,542942,492572,76076,33906,0,0,0,0,186,48,0,0,0,0,0,102,95982,227638,250734,0,626,228,232,538,273578,297724,1530,0,0,0,275110,177916,67280,28356,15300,8004,2448,42,0,0,619234,0,2,1758,8,244490,6098,33528,41512,na,na,na,na,na,na,na,na,73880,7103.44,619234,619234,619650,1582,4072,60810,617220,574456,1209600,17396,0,28,0,409283.52,0,164436.48,0,0,0,0,0,16566,109312,297826,133826,15610,1302,14,8,14,619234,na,1316,170,464,100004,42016,362350,65124,3012,0,0,100,146,414888,170510,0,1236,0,46,419808,684,84,0,0,0,0,0,0,0,0,3218,1772,494,0,0,11290,3074,16680,5750,0,0,0,0,5236060,401.9,414,171130,81466,42422,19180,48088,197456,4736,3234,6744,0,0,0
"neg",41606,na,294,252,0,0,0,0,0,0,1280,12886,1443498,1080368,62614,3072,1232038,0,0,0,0,0,2333118,2083562,441608,205094,0,0,0,0,786,376,0,0,0,0,0,10,262044,1039462,1302202,0,2046,1470,2804,234774,2188096,174524,4,0,0,0,823266,665514,351222,230992,157656,116846,127366,130856,0,0,2775252,1356,36,1066,4,1232038,38694,237108,202318,186700,200780,na,na,na,na,na,na,49420,41606.29,2775252,2775252,2779128,16754,19124,32442,350780,2603718,1209600,87168,0,84,0,2302754.88,0,298595.52,0,0,0,0,0,894,339854,1705072,534560,19292,3830,216,64,74,2775252,na,3480,426,44190,201248,134044,1951006,258308,10916,100,0,506,772,2093822,306734,46,1370,0,0,2325640,1502,282,0,0,0,0,0,0,0,0,17288,27600,7258,0,0,87364,21390,451720,88960,0,0,0,0,1606310,1160.22,1056,317804,404998,307228,144508,349870,481986,410430,149926,36414,554,0,0
"neg",40868,na,100,94,0,0,0,0,0,0,11434,979526,1264216,293772,12910,0,1168532,0,0,0,0,0,2265092,1946242,434576,269026,0,0,0,0,168,46,0,0,0,0,0,6092,644644,629110,1282012,0,2058,908,1126,22966,1334026,1197592,3182,0,0,0,689440,590686,277088,253748,234854,208384,203338,104288,32,0,2700136,224,830,190,2,1168532,36278,225132,206940,159180,237020,na,na,na,na,na,na,33140,40867.41,2700136,2700136,2703368,17560,1842,24560,275580,2561858,1209600,72444,0,74,0,2270538.24,0,288850.56,0,0,0,0,0,280748,1240324,833120,196982,9174,1494,16,0,8,2700136,na,3916,462,45878,108430,88578,1618772,668662,26900,260,0,152,216,2232846,30606,0,7848,0,40,2291628,1790,204,0,0,0,0,0,0,0,0,18210,43984,8758,0,0,78758,16296,159040,21470,0,0,0,0,867420,1130.1,1158,311602,447352,286910,139696,321360,369726,323734,196250,163090,2138,0,0
"neg",39212,na,1726,1380,0,0,0,0,0,0,466,377116,1779308,676240,57538,432,1216918,0,0,0,0,0,2533026,2120988,998804,338334,0,0,0,0,1050,1044,0,0,0,0,0,0,1534782,1020374,335944,0,4908,4272,4498,86526,2301036,489858,2,0,0,0,1350402,679284,308308,205346,135732,87286,81370,43372,0,0,3532478,82,86,1434,34,1216918,43380,700976,293860,295780,332100,na,na,na,na,na,na,363680,39211.92,3532478,3532478,3521468,13555,2624,106402,1105340,2891100,1209600,102786,2,152,0,2337825.6,0,550632.96,0,0,0,0,0,28214,1112134,1311828,415638,19798,3360,128,116,122,3532478,na,5564,580,129790,369672,171318,1973356,230372,10376,72,0,1452,1510,2319682,9376,0,12490,0,14,2387248,2546,340,0,0,0,0,0,0,0,0,23390,30952,7184,0,0,93444,22490,204180,20602,0,0,0,0,0,1651.6,1544,595124,516346,301188,196708,401156,332762,342134,203998,1684,0,0,0
"neg",62814,na,116,98,0,0,0,0,0,0,792,378670,2035596,76000,670,0,1718694,0,252,0,0,0,3265502,3072114,299196,155284,0,0,0,0,518,134,0,0,0,0,0,261710,2082380,147638,0,0,1224,912,956,3600,1543926,941086,24,0,0,0,774680,583160,408180,323880,294634,105044,2150,0,0,0,3565052,0,500,554,2,1718694,31936,201144,97534,80220,121760,na,na,na,na,na,na,93220,62813.27,3565052,3565052,2611208,10958,8116,112398,1140380,2491728,1209600,82552,0,120,0,3145288.32,0,231709.44,0,0,0,0,0,0,1455050,851126,158122,20766,6222,442,336,348,3565052,na,2024,296,1332,151046,77868,2169994,88976,192,0,0,174,294,3104204,370100,14,116,0,0,3156568,2784,180,0,0,0,0,0,0,0,0,14248,19426,5472,0,0,70666,11222,112840,16738,0,0,0,0,22891120,511.64,588,153558,201356,285070,215956,526124,436938,300868,178812,190348,2698,0,0
"neg",11838,2,32,28,0,0,0,0,0,74,60662,421432,350742,54728,14148,80772,549342,0,0,0,3098,5906,1149700,1095354,160170,40470,0,0,17894,0,24,102,0,0,0,0,0,0,0,169860,812698,0,3878,2912,6858,4650,8924,21116,934216,4,0,0,494542,257336,98598,40968,29552,19496,15334,10822,4818,11092,1313154,16,368,164,4,549342,7432,106412,52846,154200,na,na,na,na,na,na,na,3600,11837.8,1313154,1313154,1275664,4346,0,9052,100820,968688,1209600,15242,0,48,0,577438.08,65636.16,338707.2,238,458,0,0,13236,61200,358758,376868,96308,70346,5818,24,56,64,1313154,0,3142,336,48770,94604,79676,361636,386196,8090,108,0,30,222,585180,184224,0,1660,0,0,585742,786,280,0,0,650,177790,0,0,0,0,3978,2878,528,0,0,16942,3180,2540,246,0,0,0,0,10837860,915.88,838,409478,74686,39704,15864,38944,53358,62242,283662,4620,0,0,0
"neg",62548,na,1284,na,0,0,0,0,0,0,43642,1834166,2970200,534484,25058,0,2163314,0,0,0,0,0,4541698,3649186,1266324,766088,0,0,0,0,0,0,0,0,0,0,0,1030522,3250924,579742,546362,0,4266,1546,2104,444908,3763710,1189598,1414,2,2,0,2484704,991820,385778,302468,272154,598512,372114,0,0,0,5809366,396,1302,924,0,2163314,69420,558624,703718,269280,251660,240640,241780,na,na,na,na,250280,62548.76,5809366,5809366,5751080,30407,408232,87070,956600,5407550,1209600,0,na,na,na,4262594.88,0,1138383.36,0,0,0,0,26,233160,1790380,2412270,851928,104702,13088,1996,na,0,5809366,na,9616,1258,248946,707206,344554,2652244,1384006,59316,404,0,na,na,na,na,na,na,na,na,na,6364,216,0,0,0,0,0,0,0,0,42036,46066,20358,0,0,120738,23264,27627040,3715992,858902,37798,0,0,24679780,2676.46,2894,1198686,1258318,776580,360088,618924,544098,280390,176658,192272,1536,0,0
"neg",40322,0,2130706434,188,0,0,0,0,0,0,24354,1418374,1633000,298938,19356,0,1427340,0,0,0,170,244,2911672,2453034,887640,359414,0,0,0,0,552,1440,0,0,0,0,0,0,0,167702,3226320,0,3178,2778,3540,4354,7930,2426858,945384,0,0,0,1855010,634838,268948,153130,115270,87222,66832,62206,39418,111148,3800530,2938,3822,7564,0,1427340,55256,414786,471460,247360,313340,284440,na,na,na,na,na,33020,40322.8,3800530,3800530,3737068,13374,2440,9648,161160,3405976,1209600,133292,2,162,0,2479634.88,170471.04,751297.92,40,1086,0,0,2446,95876,860082,1351970,663164,316808,103326,350,156,184,3800530,0,6862,1084,252618,791618,129816,1945340,255082,11524,78,0,122,1938,2473072,1129110,0,182,0,0,2496510,6708,1574,0,0,810,170790,0,0,0,0,32704,3738,1342,5471208,868992,105000,17432,11082000,1120562,3638380,15488,0,0,322850,22.9,2210,947656,481924,493540,185470,870426,39898,95838,278502,768,0,0,0
"neg",49648,na,2130706436,268,0,0,0,0,0,0,1506,200728,1953714,852908,48480,726,1394930,0,0,0,0,0,2765002,2337842,758166,377038,0,0,0,0,468,204,0,0,0,0,11338,32176,1250584,968952,795012,0,3092,4628,6488,12846,933262,2097638,104,2,2,0,761026,800260,346584,256732,197804,160896,194690,340070,0,0,3523492,40,40,238,14,1394930,50554,517784,238444,265160,240660,na,na,na,na,na,na,247780,49648.65,3523492,3523492,3509604,22399,56056,107252,1099300,3058062,1209600,96164,2,58,0,2787024.96,0,270353.28,46,676,0,0,0,28908,663642,1765090,572482,23742,4018,180,140,142,3523492,na,3772,546,115314,133608,103266,2021522,666156,13570,302,6,450,488,1979362,74714,0,770,1184,8,2811982,1744,148,0,0,0,0,0,0,0,0,32356,41854,20436,0,0,59468,16910,11352820,1511584,0,0,0,0,9648700,1152.52,1172,291920,530206,418846,211274,413606,430286,370616,248348,142484,476,0,0
"neg",241122,na,na,na,na,na,0,0,0,0,457032,6626510,7858184,733714,15650,492,6289206,0,192,na,2158,5736,12889540,11223060,4650990,1557596,na,0,10676,0,na,na,0,0,0,0,944,1232766,6925176,2093910,5438786,0,22686,23682,40124,96812,7013118,8493638,1514,8,0,0,4923410,2834458,1114354,795612,615122,594636,1231458,2882254,669142,31136,17546160,na,na,na,na,6289206,220096,2897320,1737106,274780,305180,276400,339700,292380,252340,294680,305980,127280,241121.65,17546160,17546160,na,131252,na,na,566660,na,1209600,na,na,na,na,14311299.84,0,1369344,na,na,0,0,26594,2829120,8524788,3862072,355326,77078,16394,210,na,na,17546160,na,15474,3668,804218,600464,2634508,11087750,523856,21632,12,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,118018,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1451318,3144174,2017552,1164366,2583330,3608166,1532174,171778,18708,16,na,na
"neg",59958,na,0,3474,0,0,0,0,0,0,10348,88818,3249316,1062608,120828,8990,1931110,0,0,0,0,0,3690780,2696648,1472232,789274,0,0,2120,0,0,0,0,0,0,0,0,0,1445482,2942258,153168,0,10542,9082,16210,383600,3333498,787956,20,0,0,0,1602980,1115576,399876,284556,213406,179906,317004,427604,0,0,5164890,0,0,0,0,1931110,71560,715402,751698,305940,328160,396420,350380,na,na,na,na,73300,59958.19,5164890,5164890,5076544,30358,0,14654,306880,4540908,1209600,0,4,94,0,3773225.28,0,760620.48,0,0,0,0,0,1996,881244,2717460,861326,68858,9444,580,1090,0,5164890,na,13486,1848,86450,418378,279472,2883896,822020,34898,460,0,5658,3232,3546908,159014,0,164,0,12,3820822,0,0,0,0,0,0,0,0,0,0,48314,0,0,0,0,0,0,0,0,0,0,0,0,0,3824.98,4146,804616,1111698,611904,249358,490972,518876,317916,187212,237712,10644,0,0
